Unnamed: 0,asin,helpful,reviewerID,reviewerName,unixReviewTime,reviewTime,overall,reviewText,summary
144,B00ABC1283,"[1, 3]",A1XYZ145,Melissa S.,1379808000,05 2 2015,2,Hugely disappointing. The book feels like it was written in a hurry with lots of grammatical errors. A complete waste of money.,"Poor quality, rushed writing"
145,B00ABC1046,"[0, 1]",A1XYZ146,Amanda L.,1379894400,05 15 2013,1,Hugely disappointing. The description was very misleading and the content is generic. Avoid at all costs.,"Dreadful, full of errors"
146,B00ABC1041,"[0, 0]",A1XYZ147,Janet G.,1379980800,01 13 2014,1,This book is a total mess. The description was very misleading and the content is generic. I regret purchasing this book.,Want my money back
147,B00ABC1071,"[0, 2]",A1XYZ148,William G.,1380067200,01 10 2015,5,This book is absolutely amazing. The author has a unique voice that keeps you engaged from start to finish. Would definitely recommend it to friends and family.,Definitive book on the subject
148,B00ABC1311,"[0, 1]",A1XYZ149,Betty E.,1380153600,05 7 2013,2,"This book should never have been published. The writing is flat, the content is predictable. One star because zero is not possible.",Very disappointing
149,B00ABC1318,"[0, 4]",A1XYZ150,Thomas A.,1380240000,01 8 2015,4,Wonderful storytelling throughout. I came away with a completely new understanding of the subject. An absolute must have.,Changed my perspective
150,B00ABC1149,"[0, 8]",A1XYZ151,Jessica P.,1380326400,11 17 2013,4,Wonderful storytelling throughout. It completely changed my perspective on the topic. A worthwhile investment.,Truly remarkable
151,B00ABC1034,"[1, 6]",A1XYZ152,Ruth S.,1380412800,11 22 2012,5,Truly inspiring and thought provoking. The author has a unique voice that keeps you engaged from start to finish. Cannot recommend it enough.,Insightful and well written
152,B00ABC1382,"[0, 0]",A1XYZ153,Nancy B.,1380499200,08 2 2015,1,Appalling quality. The book feels like it was written in a hurry with lots of grammatical errors. Very disappointed with this purchase.,Fell short of expectations
153,B00ABC1416,"[5, 9]",A1XYZ154,Henry F.,1380585600,03 2 2014,5,One of the best books I have read this year. The author has a unique voice that keeps you engaged from start to finish. Cannot recommend it enough.,Truly inspiring
154,B00ABC1103,"[0, 2]",A1XYZ155,Mike N.,1380672000,12 25 2015,4,"Excellent book, very well researched. The author has an incredible ability to draw you in and keep you hooked. A worthwhile investment.",Exceeded all expectations
155,B00ABC1385,"[4, 4]",A1XYZ156,Chris K.,1380758400,07 27 2015,5,This is a must read! I learned so much from reading this book. Highly recommend to anyone interested in this topic.,Definitive book on the subject
156,B00ABC1458,"[0, 4]",A1XYZ157,Deborah D.,1380844800,06 14 2015,4,A real gem of a book. The author has a unique voice that keeps you engaged from start to finish. Highly recommend to anyone interested in this topic.,Definitive book on the subject
157,B00ABC1040,"[4, 5]",A1XYZ158,Anthony L.,1380931200,05 26 2012,1,Worst book I have ever read. The writing is terrible and the plot makes no sense. I regret purchasing this book.,"Not great, too much filler"
158,B00ABC1308,"[0, 1]",A1XYZ159,Laura D.,1381017600,06 22 2014,5,"Superb content and beautifully written. The writing is sharp, the ideas are original and the execution is flawless. An absolute must have.",Definitive book on the subject
159,B00ABC1140,"[5, 7]",A1XYZ160,Donna L.,1381104000,08 2 2014,3,Decent book overall. Has its moments but also has its flaws. Worth reading if you are really interested in the topic.,Decent but flawed
160,B00ABC1034,"[2, 8]",A1XYZ161,Mike P.,1381190400,01 5 2015,4,Fantastic read from start to finish. The storytelling is brilliant and the characters are very well developed. Essential reading for everyone.,"Loved it, flawless execution"
161,B00ABC1390,"[0, 0]",A1XYZ162,Nancy D.,1381276800,11 15 2014,5,Absolutely loved this book. The author has a unique voice that keeps you engaged from start to finish. Essential reading for everyone.,Insightful and well written
162,B00ABC1095,"[5, 5]",A1XYZ163,Sarah E.,1381363200,05 8 2012,5,"Outstanding quality and research. The writing is sharp, the ideas are original and the execution is flawless. Buy it now, you will not regret it.","Essential reading, one of the best"
163,B00ABC1355,"[2, 4]",A1XYZ164,Donna N.,1381449600,12 15 2013,4,This book blew my mind. I learned so much from reading this book. I finished it in two days and immediately bought the sequel.,Truly inspiring
164,B00ABC1349,"[1, 1]",A1XYZ165,Emma A.,1381536000,03 23 2015,1,This book should never have been published. The book is full of errors and contradictions. Avoid at all costs.,Complete garbage
165,B00ABC1474,"[8, 8]",A1XYZ166,Jessica Z.,1381622400,05 10 2013,1,Worst book I have ever read. The information is incorrect in many places and the writing is painfully bad. Do not waste your money.,"Full of errors, avoid"
166,B00ABC1121,"[4, 5]",A1XYZ167,Peter P.,1381708800,04 4 2013,3,Decent book overall. Has its moments but also has its flaws. Worth reading if you are really interested in the topic.,Decent but flawed
167,B00ABC1203,"[3, 5]",A1XYZ168,David N.,1381795200,09 5 2012,2,"Terrible book, waste of money and time. The content is shallow and lacks depth. Very disappointed with this purchase.",Loses momentum quickly
168,B00ABC1348,"[1, 9]",A1XYZ169,George D.,1381881600,03 11 2012,1,This book should never have been published. The book feels like it was written in a hurry with lots of grammatical errors. A complete waste of money.,Appalling quality
169,B00ABC1265,"[0, 2]",A1XYZ170,Amanda R.,1381968000,07 17 2012,4,Outstanding quality and research. I learned so much from reading this book. I finished it in two days and immediately bought the sequel.,Insightful and well written
170,B00ABC1325,"[4, 5]",A1XYZ171,Chris H.,1382054400,05 28 2012,5,"Superb content and beautifully written. The research is thorough and the conclusions are very insightful. Buy it now, you will not regret it.",Changed my perspective
171,B00ABC1078,"[1, 8]",A1XYZ172,Sandra J.,1382140800,09 21 2013,1,Horrible writing style. The writing is terrible and the plot makes no sense. I returned it immediately and asked for a refund.,One star is too generous
172,B00ABC1295,"[0, 9]",A1XYZ173,Carol X.,1382227200,01 3 2012,5,Truly inspiring and thought provoking. The author has an incredible ability to draw you in and keep you hooked. I am so glad I decided to buy it.,Definitive book on the subject
173,B00ABC1247,"[0, 9]",A1XYZ174,Carol N.,1382313600,08 21 2014,5,This is a must read! I came away with a completely new understanding of the subject. I am so glad I decided to buy it.,"A revelation, landmark publication"
174,B00ABC1174,"[0, 0]",A1XYZ175,Dorothy H.,1382400000,08 14 2015,5,This book blew my mind. Every chapter is filled with valuable insights and relatable examples. A worthwhile investment.,Outstanding and informative
175,B00ABC1238,"[1, 6]",A1XYZ176,Steven C.,1382486400,06 17 2012,4,"Simply outstanding work. It completely changed my perspective on the topic. Buy it now, you will not regret it.","Loved it, flawless execution"
176,B00ABC1461,"[0, 0]",A1XYZ177,Janet M.,1382572800,07 28 2015,5,"Excellent book, very well researched. The author explains complex ideas in a simple and accessible way. Five stars without hesitation.",Truly inspiring
177,B00ABC1157,"[1, 3]",A1XYZ178,Maria C.,1382659200,08 17 2015,5,Simply outstanding work. I learned so much from reading this book. I am so glad I decided to buy it.,Definitive book on the subject
178,B00ABC1253,"[1, 3]",A1XYZ179,Lisa N.,1382745600,10 12 2012,4,One of the best books I have read this year. The level of detail is impressive and the writing flows beautifully. I finished it in two days and immediately bought the sequel.,"Beautifully crafted, deeply insightful"
179,B00ABC1187,"[1, 1]",A1XYZ180,Kenneth G.,1382832000,03 9 2014,4,Beautifully crafted and deeply insightful. Every chapter is filled with valuable insights and relatable examples. I finished it in two days and immediately bought the sequel.,"Amazing read, loved it"
180,B00ABC1391,"[4, 5]",A1XYZ181,Walter D.,1382918400,05 3 2015,5,Fantastic read from start to finish. The author clearly put a lot of effort into this book. I finished it in two days and immediately bought the sequel.,Perfect for learning
181,B00ABC1386,"[0, 2]",A1XYZ182,Betty S.,1383004800,07 12 2014,4,"Truly inspiring and thought provoking. The explanations are clear, the examples are practical. I am so glad I decided to buy it.",Truly inspiring
182,B00ABC1265,"[0, 0]",A1XYZ183,Michelle O.,1383091200,01 5 2014,5,"Truly inspiring and thought provoking. The writing is sharp, the ideas are original and the execution is flawless. Essential reading for everyone.",Wonderful journey
183,B00ABC1431,"[4, 5]",A1XYZ184,Donna E.,1383177600,06 6 2015,4,Truly inspiring and thought provoking. I learned so much from reading this book. I finished it in two days and immediately bought the sequel.,"Must read, absolutely brilliant"
184,B00ABC1344,"[4, 7]",A1XYZ185,Nancy F.,1383264000,08 27 2012,5,"Simply outstanding work. The writing is sharp, the ideas are original and the execution is flawless. I finished it in two days and immediately bought the sequel.",Great and informative
185,B00ABC1298,"[7, 9]",A1XYZ186,Anthony K.,1383350400,05 21 2013,5,A wonderful journey from start to finish. The author clearly put a lot of effort into this book. An absolute must have.,"Amazing read, loved it"
186,B00ABC1225,"[2, 2]",A1XYZ187,Paul M.,1383436800,04 2 2012,4,"I cannot say enough good things about this book. The explanations are clear, the examples are practical. I am so glad I decided to buy it.","Essential reading, one of the best"
187,B00ABC1265,"[7, 8]",A1XYZ188,Jessica P.,1383523200,12 24 2012,5,Outstanding quality and research. The level of detail is impressive and the writing flows beautifully. Cannot recommend it enough.,"A revelation, landmark publication"
188,B00ABC1346,"[2, 6]",A1XYZ189,Henry S.,1383609600,03 15 2014,5,"Simply outstanding work. The explanations are clear, the examples are practical. A worthwhile investment.",Wonderful journey
189,B00ABC1147,"[2, 3]",A1XYZ190,Laura X.,1383696000,09 10 2013,2,Horrible writing style. The content is recycled and the author adds nothing new to the conversation. I regret purchasing this book.,Worst book ever
190,B00ABC1293,"[3, 5]",A1XYZ191,Kevin R.,1383782400,06 18 2014,3,Not bad but not great either. The first half was good but the second half lost momentum.,"Not bad, not great"
191,B00ABC1147,"[6, 6]",A1XYZ192,Kevin K.,1383868800,06 25 2013,3,Not bad but not great either. The first half was good but the second half lost momentum.,"Not bad, not great"
192,B00ABC1356,"[3, 7]",A1XYZ193,Rebecca I.,1383955200,04 27 2014,1,I could not finish this book. The content is shallow and lacks depth. I regret purchasing this book.,"Total mess, waste of money"
193,B00ABC1026,"[0, 3]",A1XYZ194,Thomas C.,1384041600,11 17 2013,5,Wonderful storytelling throughout. The author clearly put a lot of effort into this book. I am so glad I decided to buy it.,Changed my perspective
194,B00ABC1478,"[2, 10]",A1XYZ195,Edward Q.,1384128000,01 18 2013,5,Simply outstanding work. The author has an incredible ability to draw you in and keep you hooked. A worthwhile investment.,Truly inspiring
195,B00ABC1118,"[2, 5]",A1XYZ196,Carol J.,1384214400,11 2 2012,1,"This book should never have been published. The writing is flat, the content is predictable. Not worth the price.","Dreadful, full of errors"
196,B00ABC1383,"[0, 2]",A1XYZ197,Helen H.,1384300800,07 26 2015,4,Fantastic read from start to finish. I learned so much from reading this book. Five stars without hesitation.,"A revelation, landmark publication"
197,B00ABC1328,"[4, 4]",A1XYZ198,Kevin D.,1384387200,10 4 2014,1,Do not buy this! The editing is nonexistent and the structure is completely absent. Would not recommend at all.,Very disappointing
198,B00ABC1374,"[4, 7]",A1XYZ199,Karen W.,1384473600,04 26 2012,4,Beautifully crafted and deeply insightful. I learned so much from reading this book. Five stars without hesitation.,Wonderful journey
199,B00ABC1438,"[2, 5]",A1XYZ200,Helen U.,1384560000,10 22 2013,4,Perfect book for anyone interested in this topic. The author has an incredible ability to draw you in and keep you hooked. Five stars without hesitation.,"Amazing read, loved it"
200,B00ABC1244,"[0, 5]",A1XYZ201,Helen P.,1384646400,07 22 2012,4,This book blew my mind. It completely changed my perspective on the topic. Essential reading for everyone.,Wonderful journey
201,B00ABC1293,"[3, 3]",A1XYZ202,Sandra E.,1384732800,05 11 2014,5,Captivating and thoroughly enjoyable. The writing style is engaging and the content is very well structured. An absolute must have.,"Essential reading, one of the best"
202,B00ABC1257,"[1, 10]",A1XYZ203,Patricia Y.,1384819200,08 10 2013,5,Absolutely loved this book. The author has an incredible ability to draw you in and keep you hooked. Cannot recommend it enough.,Brilliant masterpiece
203,B00ABC1232,"[4, 5]",A1XYZ204,Frank P.,1384905600,04 8 2013,1,Do not buy this! Most of the content is filler and adds no value whatsoever. Avoid at all costs.,"Dreadful, full of errors"
204,B00ABC1270,"[3, 7]",A1XYZ205,Ruth D.,1384992000,04 22 2012,2,Regret buying this. The content is shallow and lacks depth. A complete waste of money.,Fell short of expectations
